New Time: 22.633273601531982
Old Time: 42.15370440483093
         33168290 function calls (32649986 primitive calls) in 73.798 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 handlers.py:650(DatagramHandler)
        1    0.000    0.000    0.000    0.000 handlers.py:692(SysLogHandler)
        1    0.000    0.000    0.000    0.000 handlers.py:946(SMTPHandler)
        1    0.000    0.000    0.000    0.000 hashing.py:154(NumpyHasher)
        1    0.000    0.000    0.000    0.000 hashing.py:22(_ConsistentSet)
        1    0.000    0.000    0.001    0.001 hashing.py:3(<module>)
        1    0.000    0.000    0.000    0.000 hashing.py:4(<module>)
        1    0.000    0.000    0.000    0.000 hashing.py:40(_MyHash)
        1    0.000    0.000    0.000    0.000 hashing.py:47(Hasher)
       14    0.000    0.000    0.023    0.002 hashlib.py:116(__get_openssl_constructor)
        1    0.000    0.000    0.036    0.036 hashlib.py:54(<module>)
        8    0.000    0.000    0.023    0.003 hashlib.py:73(__get_builtin_constructor)
        1    0.000    0.000    0.000    0.000 hatch.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hatch.py:128(Circles)
        1    0.000    0.000    0.000    0.000 hatch.py:136(SmallCircles)
        1    0.000    0.000    0.000    0.000 hatch.py:14(HorizontalHatch)
        1    0.000    0.000    0.000    0.000 hatch.py:144(LargeCircles)
        1    0.000    0.000    0.000    0.000 hatch.py:154(SmallFilledCircles)
        1    0.000    0.000    0.000    0.000 hatch.py:164(Stars)
        1    0.000    0.000    0.000    0.000 hatch.py:31(VerticalHatch)
        1    0.000    0.000    0.000    0.000 hatch.py:48(NorthEastHatch)
        1    0.000    0.000    0.000    0.000 hatch.py:67(SouthEastHatch)
        1    0.000    0.000    0.000    0.000 hatch.py:87(Shapes)
        1    0.000    0.000    0.000    0.000 hatch.py:9(HatchPatternBase)
        1    0.000    0.000    0.000    0.000 header.py:179(Header)
        1    0.000    0.000    0.000    0.000 header.py:413(_ValueFormatter)
        1    0.000    0.000    0.039    0.039 header.py:5(<module>)
        1    0.000    0.000    0.000    0.000 header.py:541(_Accumulator)
        1    0.000    0.000    0.000    0.000 headerregistry.py:112(Group)
        1    0.000    0.000    0.000    0.000 headerregistry.py:16(Address)
        1    0.000    0.000    0.000    0.000 headerregistry.py:166(BaseHeader)
        1    0.000    0.000    0.000    0.000 headerregistry.py:270(UnstructuredHeader)
        1    0.000    0.000    0.000    0.000 headerregistry.py:281(UniqueUnstructuredHeader)
        1    0.000    0.000    0.000    0.000 headerregistry.py:286(DateHeader)
        1    0.000    0.000    0.000    0.000 headerregistry.py:325(UniqueDateHeader)
        1    0.000    0.000    0.000    0.000 headerregistry.py:330(AddressHeader)
        1    0.000    0.000    0.000    0.000 headerregistry.py:385(UniqueAddressHeader)
        1    0.000    0.000    0.000    0.000 headerregistry.py:390(SingleAddressHeader)
        1    0.000    0.000    0.000    0.000 headerregistry.py:400(UniqueSingleAddressHeader)
        1    0.000    0.000    0.000    0.000 headerregistry.py:405(MIMEVersionHeader)
        1    0.000    0.000    0.000    0.000 headerregistry.py:442(ParameterizedMIMEHeader)
        1    0.000    0.000    0.000    0.000 headerregistry.py:471(ContentTypeHeader)
        1    0.000    0.000    0.000    0.000 headerregistry.py:493(ContentDispositionHeader)
        1    0.000    0.000    0.000    0.000 headerregistry.py:507(ContentTransferEncodingHeader)
        1    0.000    0.000    0.000    0.000 headerregistry.py:552(HeaderRegistry)
        1    0.000    0.000    0.041    0.041 headerregistry.py:9(<module>)
        1    0.000    0.000    0.000    0.000 helper.py:232(_FFTCache)
        2    0.000    0.000    0.000    0.000 helper.py:253(__init__)
        1    0.000    0.000    0.000    0.000 helper.py:4(<module>)
        1    0.000    0.000    0.000    0.000 helpers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 helpers.py:1030(<listcomp>)
        1    0.000    0.000    0.000    0.000 helpers.py:13(delimited_list)
        1    0.000    0.000    0.000    0.000 helpers.py:149(SimpleGetItemNotFound)
        1    0.000    0.000    0.188    0.188 helpers.py:2(<module>)
        1    0.000    0.000    0.000    0.000 helpers.py:206(CallDetails)
        1    0.000    0.000    0.000    0.000 helpers.py:3(<module>)
        9    0.000    0.000    0.000    0.000 helpers.py:468(validate_line_column)
        1    0.000    0.000    0.002    0.002 helpers.py:573(_makeTags)
        1    0.000    0.000    0.002    0.002 helpers.py:631(make_html_tags)
        1    0.001    0.001    0.001    0.001 helpers.py:673(<dictcomp>)
        1    0.000    0.000    0.000    0.000 helpers.py:684(OpAssoc)
        1    0.000    0.000    0.000    0.000 helpers.py:77(OnErrorLeaf)
        1    0.000    0.000    0.000    0.000 hermite.py:1819(Hermite)
        1    0.000    0.000    0.000    0.000 hermite.py:60(<module>)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1812(HermiteE)
        1    0.000    0.000    0.000    0.000 hermite_e.py:60(<module>)
        1    0.000    0.000    0.000    0.000 hierarchy.py:1084(ClusterNode)
        1    0.000    0.000    0.000    0.000 hierarchy.py:1115(__init__)
        1    0.000    0.000    0.000    0.000 hierarchy.py:154(ClusterWarning)
        1    0.000    0.000    0.016    0.016 hierarchy.py:92(<module>)
        1    0.000    0.000    0.000    0.000 histograms.py:3(<module>)
        1    0.000    0.000    0.027    0.027 history.py:1(<module>)
        1    0.000    0.000    0.000    0.000 history.py:121(HistoryAccessorBase)
        1    0.000    0.000    0.001    0.001 history.py:138(HistoryAccessor)
        1    0.000    0.000    0.009    0.009 history.py:2(<module>)
        1    0.000    0.000    0.000    0.000 history.py:217(InMemoryHistory)
        1    0.000    0.000    0.000    0.000 history.py:240(DummyHistory)
        1    0.000    0.000    0.000    0.000 history.py:256(FileHistory)
        1    0.000    0.000    0.000    0.000 history.py:27(History)
        1    0.000    0.000    0.000    0.000 history.py:34(DummyDB)
        1    0.000    0.000    0.008    0.008 history.py:36(HistoryMagics)
        1    0.000    0.000    0.002    0.002 history.py:472(HistoryManager)
        1    0.000    0.000    0.000    0.000 history.py:805(HistorySavingThread)
        1    0.000    0.000    0.000    0.000 history.py:9(<module>)
        1    0.000    0.000    0.000    0.000 history.py:99(ThreadedHistory)
        1    0.000    0.000    0.000    0.000 hooks.py:29(<module>)
        1    0.000    0.000    0.000    0.000 hooks.py:89(CommandChainDispatcher)
        1    0.000    0.000    0.006    0.006 html.py:1(<module>)
        1    0.000    0.000    0.000    0.000 html.py:10(HTML)
        1    0.000    0.000    0.000    0.000 html.py:113(HtmlFormatter)
        1    0.000    0.000    0.000    0.000 html.py:124(HTMLFormatter)
        1    0.000    0.000    0.000    0.000 html.py:142(_HtmlFrameParser)
        1    0.000    0.000    0.001    0.001 html.py:3(<module>)
        1    0.000    0.000    0.001    0.001 html.py:5(<module>)
        1    0.000    0.000    0.000    0.000 html.py:517(_BeautifulSoupHtml5LibFrameParser)
        1    0.000    0.000    0.000    0.000 html.py:629(_LxmlFrameParser)
        1    0.000    0.000    0.016    0.016 html.py:9(<module>)
        1    0.000    0.000    0.000    0.000 husl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 image.py:1011(NonUniformImage)
        1    0.000    0.000    0.000    0.000 image.py:1137(PcolorImage)
        1    0.000    0.000    0.000    0.000 image.py:1291(FigureImage)
        1    0.000    0.000    0.000    0.000 image.py:1354(BboxImage)
        1    0.000    0.000    0.000    0.000 image.py:216(_ImageBase)
        1    0.000    0.000    0.001    0.001 image.py:4(<module>)
        1    0.000    0.000    0.000    0.000 image.py:841(AxesImage)
        1    0.001    0.001    0.005    0.005 impl.py:12(<module>)
        6    0.000    0.000    0.000    0.000 impl.py:155(impl_items)
        6    0.000    0.000    0.000    0.000 impl.py:156(<listcomp>)
        1    0.000    0.000    0.000    0.000 impl.py:25(ImplementationError)
       13    0.000    0.000    0.000    0.000 impl.py:31(delegated)
      436    0.000    0.000    0.010    0.000 impl.py:34(wrapper)
        1    0.000    0.000    0.000    0.000 impl.py:47(BaseImpl)
        1    0.000    0.000    0.000    0.000 impl.py:50(__init__)
        5    0.000    0.000    0.000    0.000 impl.py:53(update)
   502331    0.155    0.000    0.155    0.000 impl.py:56(__getitem__)
     1023    0.000    0.000    0.000    0.000 impl.py:64(__contains__)
        1    0.000    0.000    0.000    0.000 impl.py:68(GEOSImpl)
        1    0.000    0.000    0.034    0.034 imports.py:10(<module>)
        1    0.000    0.000    0.000    0.000 imports.py:153(Importer)
        1    0.000    0.000    0.000    0.000 imports.py:35(ModuleCache)
        2    0.000    0.000    0.021    0.011 importstring.py:10(import_item)
        1    0.000    0.000    0.000    0.000 importstring.py:3(<module>)
        1    0.000    0.000    0.000    0.000 importstring.py:4(<module>)
        1    0.000    0.000    0.000    0.000 in_memory.py:1(<module>)
        1    0.000    0.000    0.000    0.000 in_memory.py:11(InMemoryClipboard)
        1    0.000    0.000    0.111    0.111 index.py:1(<module>)
       10    0.000    0.000    0.093    0.009 index.py:1028(_create_idx_from_stream)
      541    0.006    0.000    0.088    0.000 index.py:1040(py_next_item)
       10    0.001    0.000    0.002    0.000 index.py:1081(leaves)
       13    0.000    0.000    0.000    0.000 index.py:1141(<listcomp>)
       13    0.000    0.000    0.000    0.000 index.py:1142(<listcomp>)
        1    0.000    0.000    0.000    0.000 index.py:1161(Item)
        1    0.000    0.000    0.000    0.000 index.py:1202(InvalidHandleException)
        1    0.000    0.000    0.000    0.000 index.py:1206(Handle)
       20    0.004    0.000    0.093    0.005 index.py:1208(__init__)
       20    0.001    0.000    0.001    0.000 index.py:1217(destroy)
     1044    0.000    0.000    0.000    0.000 index.py:1226(_as_parameter_)
       20    0.000    0.000    0.001    0.000 index.py:1232(__del__)
        1    0.000    0.000    0.000    0.000 index.py:1243(IndexHandle)
        1    0.000    0.000    0.000    0.000 index.py:1257(IndexStreamHandle)
        1    0.000    0.000    0.000    0.000 index.py:1262(PropertyHandle)
        1    0.000    0.000    0.000    0.000 index.py:1268(Property)
       10    0.000    0.000    0.000    0.000 index.py:1284(__init__)
       10    0.000    0.000    0.000    0.000 index.py:1290(initialize_from_dict)
      266    0.001    0.000    0.002    0.000 index.py:1318(get_index_type)
      502    0.001    0.000    0.002    0.000 index.py:1339(get_dimension)
       10    0.000    0.000    0.000    0.000 index.py:1355(set_storage)
        1    0.000    0.000    0.000    0.000 index.py:1606(CustomStorageCallbacks)
        1    0.000    0.000    0.000    0.000 index.py:1647(ICustomStorage)
        1    0.000    0.000    0.000    0.000 index.py:1670(CustomStorageBase)
        1    0.000    0.000    0.000    0.000 index.py:1714(CustomStorage)
        1    0.000    0.000    0.000    0.000 index.py:1800(RtreeContainer)
        1    0.000    0.000    0.000    0.000 index.py:26(<listcomp>)
      531    0.001    0.000    0.002    0.000 index.py:310(dumps)
      246    0.003    0.000    0.004    0.000 index.py:330(get_coordinate_pointers)
      246    0.000    0.000    0.000    0.000 index.py:361(<listcomp>)
      246    0.000    0.000    0.000    0.000 index.py:363(<listcomp>)
      531    0.002    0.000    0.008    0.000 index.py:377(_serialize)
      246    0.007    0.000    0.015    0.000 index.py:614(intersection)
      682    0.002    0.000    0.003    0.000 index.py:781(_get_ids)
        1    0.000    0.000    0.000    0.000 index.py:80(Index)
       10    0.000    0.000    0.094    0.009 index.py:83(__init__)
      531    0.002    0.000    0.002    0.000 index.py:985(deinterleave)
        1    0.000    0.000    0.025    0.025 index_tricks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 index_tricks.py:109(nd_grid)
        2    0.000    0.000    0.000    0.000 index_tricks.py:144(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:209(MGridClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:251(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:256(OGridClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:294(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:300(AxisConcatenator)
        3    0.000    0.000    0.000    0.000 index_tricks.py:310(__init__)
       30    0.001    0.000    0.002    0.000 index_tricks.py:316(__getitem__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:420(RClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:515(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:520(CClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:545(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:552(ndenumerate)
        1    0.000    0.000    0.000    0.000 index_tricks.py:603(ndindex)
        1    0.000    0.000    0.000    0.000 index_tricks.py:682(IndexExpression)
        2    0.000    0.000    0.000    0.000 index_tricks.py:726(__init__)
        1    0.000    0.000    0.002    0.002 indexers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 indexers.py:116(VariableOffsetWindowIndexer)
      541    0.001    0.000    0.004    0.000 indexers.py:120(check_setitem_lengths)
     3206    0.023    0.000    0.135    0.000 indexers.py:181(validate_indices)
        1    0.000    0.000    0.000    0.000 indexers.py:198(ExpandingIndexer)
        1    0.000    0.000    0.000    0.000 indexers.py:216(FixedForwardWindowIndexer)
      541    0.020    0.000    0.032    0.000 indexers.py:225(maybe_convert_indices)
        1    0.000    0.000    0.000    0.000 indexers.py:266(GroupbyIndexer)
        1    0.000    0.000    0.000    0.000 indexers.py:3(<module>)
        1    0.000    0.000    0.000    0.000 indexers.py:349(ExponentialMovingWindowIndexer)
     4053    0.080    0.000    1.075    0.000 indexers.py:363(check_array_indexer)
        1    0.000    0.000    0.000    0.000 indexers.py:39(BaseIndexer)
    74077    0.030    0.000    0.151    0.000 indexers.py:52(is_list_like_indexer)
      531    0.001    0.000    0.001    0.000 indexers.py:68(is_scalar_indexer)
        1    0.000    0.000    0.000    0.000 indexers.py:69(FixedWindowIndexer)
      531    0.001    0.000    0.002    0.000 indexers.py:94(is_empty_indexer)
        1    0.000    0.000    0.000    0.000 indexers.py:99(VariableWindowIndexer)
        1    0.000    0.000    0.003    0.003 indexing.py:1(<module>)
    71667    0.041    0.000    0.041    0.000 indexing.py:103(iloc)
     2410    0.005    0.000    1.468    0.001 indexing.py:1071(_get_label)
     2410    0.021    0.000    1.542    0.001 indexing.py:1092(_getitem_axis)
      541    0.007    0.000    0.116    0.000 indexing.py:1147(_convert_to_indexer)
        1    0.000    0.000    0.000    0.000 indexing.py:1329(_iLocIndexer)
    70880    0.105    0.000    0.309    0.000 indexing.py:1426(_validate_integer)
      246    0.000    0.000    0.061    0.000 indexing.py:1456(_get_list_axis)
    71126    0.268    0.000    2.325    0.000 indexing.py:1479(_getitem_axis)
      541    0.004    0.000    0.168    0.000 indexing.py:1528(_setitem_with_indexer)
      541    0.009    0.000    0.163    0.000 indexing.py:1819(_setitem_single_block)
       10    0.000    0.000    0.004    0.000 indexing.py:1941(_align_series)
       10    0.000    0.000    0.000    0.000 indexing.py:1964(ravel)
       10    0.000    0.000    0.000    0.000 indexing.py:1969(<listcomp>)
       20    0.000    0.000    0.000    0.000 indexing.py:1986(<genexpr>)
        1    0.000    0.000    0.000    0.000 indexing.py:2085(_ScalarAccessIndexer)
        1    0.000    0.000    0.000    0.000 indexing.py:2121(_AtIndexer)
        1    0.000    0.000    0.000    0.000 indexing.py:2170(_iAtIndexer)
     4157    0.012    0.000    0.027    0.000 indexing.py:2204(convert_to_index_sliceable)
     1633    0.010    0.000    0.170    0.000 indexing.py:2238(check_bool_indexer)
      541    0.001    0.000    0.001    0.000 indexing.py:2285(convert_missing_indexer)
      541    0.000    0.000    0.001    0.000 indexing.py:2323(is_nested_tuple)
     2951    0.004    0.000    0.004    0.000 indexing.py:240(loc)
        1    0.000    0.000    0.000    0.000 indexing.py:47(_IndexSlice)
        1    0.000    0.000    0.000    0.000 indexing.py:598(_LocationIndexer)
      541    0.005    0.000    0.126    0.000 indexing.py:611(_get_setitem_indexer)
      541    0.001    0.000    0.001    0.000 indexing.py:646(_ensure_listlike_indexer)
      541    0.005    0.000    0.300    0.001 indexing.py:683(__setitem__)
    73536    0.151    0.000    4.071    0.000 indexing.py:882(__getitem__)
        1    0.000    0.000    0.000    0.000 indexing.py:917(_LocIndexer)
     2410    0.001    0.000    0.001    0.000 indexing.py:929(_validate_key)
      541    0.000    0.000    0.000    0.000 indexing.py:938(_has_valid_setitem_indexer)
        1    0.000    0.000    0.000    0.000 indexing.py:94(IndexingError)
        1    0.000    0.000    0.000    0.000 indexing.py:98(IndexingMixin)
        1    0.000    0.000    0.000    0.000 inference.py:1(<module>)
    84507    0.050    0.000    0.269    0.000 inference.py:185(is_array_like)
     7799    0.025    0.000    0.055    0.000 inference.py:263(is_dict_like)
    23919    0.014    0.000    0.020    0.000 inference.py:289(<genexpr>)
       50    0.000    0.000    0.000    0.000 inference.py:295(is_named_tuple)
    66592    0.052    0.000    0.077    0.000 inference.py:322(is_hashable)
       30    0.000    0.000    0.000    0.000 inference.py:360(is_sequence)
       50    0.000    0.000    0.001    0.000 inference.py:391(is_dataclass)
        1    0.000    0.000    0.001    0.001 info.py:1(<module>)
        1    0.000    0.000    0.000    0.000 info.py:156(<module>)
        1    0.000    0.000    0.000    0.000 info.py:184(<module>)
        1    0.000    0.000    0.000    0.000 info.py:223(DataFrameInfo)
        1    0.000    0.000    0.000    0.000 info.py:299(InfoPrinterAbstract)
        1    0.000    0.000    0.000    0.000 info.py:317(DataFrameInfoPrinter)
        1    0.000    0.000    0.000    0.000 info.py:34(<module>)
        1    0.000    0.000    0.000    0.000 info.py:398(TableBuilderAbstract)
        1    0.000    0.000    0.000    0.000 info.py:454(DataFrameTableBuilder)
        1    0.000    0.000    0.000    0.000 info.py:505(DataFrameTableBuilderNonVerbose)
        1    0.000    0.000    0.000    0.000 info.py:523(TableBuilderVerboseMixin)
        1    0.000    0.000    0.000    0.000 info.py:616(DataFrameTableBuilderVerbose)
        1    0.000    0.000    0.000    0.000 info.py:83(<module>)
        1    0.000    0.000    0.000    0.000 info.py:94(BaseInfo)
        1    0.000    0.000    0.000    0.000 initializers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 initializers.py:31(_ChainedInitializer)
        1    0.000    0.000    0.000    0.000 inputhook.py:173(InputHookContext)
        1    0.000    0.000    0.001    0.001 inputhook.py:24(<module>)
        1    0.000    0.000    0.000    0.000 inputhook.py:72(InputHookSelector)
        1    0.000    0.000    0.000    0.000 inputtransformer2.py:163(TokenTransformBase)
        1    0.000    0.000    0.000    0.000 inputtransformer2.py:214(MagicAssign)
        1    0.000    0.000    0.000    0.000 inputtransformer2.py:246(SystemAssign)
        1    0.000    0.000    0.000    0.000 inputtransformer2.py:366(EscapedCommand)
        1    0.000    0.000    0.000    0.000 inputtransformer2.py:417(HelpEnd)
        1    0.000    0.000    0.000    0.000 inputtransformer2.py:515(TransformerManager)
        1    0.000    0.000    0.000    0.000 inputtransformer2.py:52(PromptStripper)
        1    0.000    0.000    0.000    0.000 inputtransformer2.py:723(MaybeAsyncCompile)
        1    0.000    0.000    0.000    0.000 inputtransformer2.py:724(__init__)
        1    0.000    0.000    0.000    0.000 inputtransformer2.py:734(MaybeAsyncCommandCompiler)
        1    0.000    0.000    0.000    0.000 inputtransformer2.py:735(__init__)
        2    0.000    0.000    0.000    0.000 inputtransformer2.py:74(__init__)
        1    0.000    0.000    0.002    0.002 inputtransformer2.py:8(<module>)
      134    0.006    0.000    0.029    0.000 inspect.py:1089(getfullargspec)
       44    0.000    0.000    0.001    0.000 inspect.py:1192(formatannotation)
     3279    0.004    0.000    0.010    0.000 inspect.py:158(isfunction)
      123    0.000    0.000    0.001    0.000 inspect.py:1707(_signature_get_user_defined_method)
      106    0.000    0.000    0.000    0.000 inspect.py:171(isgeneratorfunction)
      106    0.000    0.000    0.000    0.000 inspect.py:179(iscoroutinefunction)
      416    0.005    0.000    0.015    0.000 inspect.py:1799(_signature_bound_method)
       41    0.000    0.000    0.000    0.000 inspect.py:1825(_signature_is_builtin)
       41    0.000    0.000    0.000    0.000 inspect.py:1837(_signature_is_functionlike)
     1355    0.074    0.000    0.169    0.000 inspect.py:2117(_signature_from_function)
1921/1382    0.036    0.000    0.245    0.000 inspect.py:2198(_signature_from_callable)
       99    0.000    0.000    0.000    0.000 inspect.py:2226(<lambda>)
        1    0.000    0.000    0.000    0.000 inspect.py:2399(_void)
        1    0.000    0.000    0.000    0.000 inspect.py:2403(_empty)
        1    0.000    0.000    0.000    0.000 inspect.py:2407(_ParameterKind)
        1    0.000    0.000    0.000    0.000 inspect.py:2435(Parameter)
     4832    0.033    0.000    0.070    0.000 inspect.py:2467(__init__)
     8286    0.003    0.000    0.003    0.000 inspect.py:2517(name)
     2843    0.001    0.000    0.001    0.000 inspect.py:2521(default)
     1337    0.001    0.000    0.001    0.000 inspect.py:2525(annotation)
     9815    0.003    0.000    0.003    0.000 inspect.py:2529(kind)
       76    0.000    0.000    0.012    0.000 inspect.py:2533(replace)
       96    0.000    0.000    0.002    0.000 inspect.py:2551(__str__)
        1    0.000    0.000    0.000    0.000 inspect.py:2590(BoundArguments)
        1    0.000    0.000    0.068    0.068 inspect.py:27(<module>)
        1    0.000    0.000    0.000    0.000 inspect.py:2720(Signature)
     1863    0.030    0.000    0.043    0.000 inspect.py:2750(__init__)
       41    0.000    0.000    0.000    0.000 inspect.py:276(isbuiltin)
     6044    0.010    0.000    0.012    0.000 inspect.py:2799(<genexpr>)
     1248    0.004    0.000    0.228    0.000 inspect.py:2829(from_callable)
     4106    0.002    0.000    0.002    0.000 inspect.py:2835(parameters)
      187    0.000    0.000    0.000    0.000 inspect.py:2839(return_annotation)
      505    0.002    0.000    0.013    0.000 inspect.py:2843(replace)
       40    0.001    0.000    0.003    0.000 inspect.py:3035(__str__)
     1248    0.012    0.000    0.240    0.000 inspect.py:3081(signature)
       19    0.000    0.000    0.000    0.000 inspect.py:478(getmro)
     1289    0.007    0.000    0.012    0.000 inspect.py:484(unwrap)
     1377    0.002    0.000    0.003    0.000 inspect.py:504(_is_wrapper)
      101    0.001    0.000    0.002    0.000 inspect.py:525(_findclass)
      101    0.001    0.000    0.004    0.000 inspect.py:535(_finddoc)
     2356    0.011    0.000    0.125    0.000 inspect.py:594(getdoc)
     2749    0.096    0.000    0.171    0.000 inspect.py:613(cleandoc)
      145    0.000    0.000    0.000    0.000 inspect.py:63(ismodule)
      145    0.000    0.000    0.000    0.000 inspect.py:714(getmodule)
     1741    0.001    0.000    0.002    0.000 inspect.py:72(isclass)
      101    0.000    0.000    0.000    0.000 inspect.py:80(ismethod)
        1    0.000    0.000    0.000    0.000 inspect.py:878(EndOfBlock)
        1    0.000    0.000    0.000    0.000 inspect.py:880(BlockFinder)
       41    0.000    0.000    0.000    0.000 inspect.py:90(ismethoddescriptor)
        1    0.000    0.000    0.001    0.001 instance.py:1(<module>)
        1    0.000    0.000    0.000    0.000 instance.py:167(CompiledInstance)
        1    0.000    0.000    0.000    0.000 instance.py:191(_BaseTreeInstance)
        1    0.000    0.000    0.000    0.000 instance.py:26(InstanceExecutedParamName)
        1    0.000    0.000    0.000    0.000 instance.py:305(TreeInstance)
        1    0.000    0.000    0.000    0.000 instance.py:39(AnonymousMethodExecutionFilter)
        1    0.000    0.000    0.000    0.000 instance.py:396(AnonymousInstance)
        1    0.000    0.000    0.000    0.000 instance.py:400(CompiledInstanceName)
        1    0.000    0.000    0.000    0.000 instance.py:410(CompiledInstanceClassFilter)
        1    0.000    0.000    0.000    0.000 instance.py:425(BoundMethod)
        1    0.000    0.000    0.000    0.000 instance.py:476(CompiledBoundMethod)
        1    0.000    0.000    0.000    0.000 instance.py:484(SelfName)
        1    0.000    0.000    0.000    0.000 instance.py:513(LazyInstanceClassName)
        1    0.000    0.000    0.000    0.000 instance.py:530(InstanceClassFilter)
        1    0.000    0.000    0.000    0.000 instance.py:556(SelfAttributeFilter)
        1    0.000    0.000    0.000    0.000 instance.py:603(InstanceArguments)
        1    0.000    0.000    0.000    0.000 instance.py:61(AnonymousMethodExecutionContext)
        1    0.000    0.000    0.000    0.000 instance.py:84(MethodExecutionContext)
        1    0.000    0.000    0.000    0.000 instance.py:90(AbstractInstanceValue)
        1    0.000    0.000    0.001    0.001 integer.py:1(<module>)
     2390    0.008    0.000    0.286    0.000 integer.py:124(integer_array)
     2390    0.003    0.000    0.012    0.000 integer.py:147(safe_cast)
     2390    0.035    0.000    0.256    0.000 integer.py:167(coerce_to_array)
        1    0.000    0.000    0.000    0.000 integer.py:265(IntegerArray)
     2390    0.020    0.000    0.065    0.000 integer.py:338(dtype)
     2390    0.013    0.000    0.021    0.000 integer.py:342(__init__)
     2390    0.004    0.000    0.290    0.000 integer.py:359(_from_sequence)
        1    0.000    0.000    0.000    0.000 integer.py:36(_IntegerDtype)
        1    0.000    0.000    0.000    0.000 integer.py:604(Int8Dtype)
        1    0.000    0.000    0.000    0.000 integer.py:611(Int16Dtype)
        1    0.000    0.000    0.000    0.000 integer.py:618(Int32Dtype)
        1    0.000    0.000    0.000    0.000 integer.py:625(Int64Dtype)
        1    0.000    0.000    0.000    0.000 integer.py:632(UInt8Dtype)
        1    0.000    0.000    0.000    0.000 integer.py:639(UInt16Dtype)
        1    0.000    0.000    0.000    0.000 integer.py:646(UInt32Dtype)
        1    0.000    0.000    0.000    0.000 integer.py:653(UInt64Dtype)
        1    0.000    0.000    0.326    0.326 interactiveshell.py:1(<module>)
        1    0.000    0.000    0.001    0.001 interactiveshell.py:101(TerminalInteractiveShell)
        1    0.000    0.000    0.000    0.000 interactiveshell.py:112(ProvisionalWarning)
        1    0.000    0.000    0.217    0.217 interactiveshell.py:2(<module>)
        1    0.000    0.000    0.000    0.000 interactiveshell.py:262(SpaceInInput)
        1    0.000    0.000    0.000    0.000 interactiveshell.py:272(SeparateUnicode)
        1    0.000    0.000    0.000    0.000 interactiveshell.py:284(DummyMod)
        1    0.000    0.000    0.000    0.000 interactiveshell.py:291(ExecutionInfo)
        1    0.000    0.000    0.000    0.000 interactiveshell.py:325(ExecutionResult)
        1    0.001    0.001    0.003    0.003 interactiveshell.py:356(InteractiveShell)
        1    0.000    0.000    0.000    0.000 interactiveshell.py:3932(InteractiveShellABC)
        1    0.000    0.000    0.000    0.000 interactiveshell.py:46(_NoStyle)
        1    0.000    0.000    0.000    0.000 interactiveshell.py:64(get_default_editor)
        1    0.000    0.000    0.000    0.000 interface.py:41(<module>)
        1    0.000    0.000    0.000    0.000 interface.py:507(_CustomLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:53(LinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:553(_AdjointLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:573(_TransposedLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:604(_SumLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:632(_ProductLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:661(_ScaledLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:688(_PowerLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:723(MatrixLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:738(_AdjointMatrixOperator)
        1    0.000    0.000    0.000    0.000 interface.py:753(IdentityOperator)
        1    0.000    0.000    0.019    0.019 interpolate.py:1(<module>)
        1    0.000    0.000    0.000    0.000 interpolate.py:1358(BPoly)
        1    0.000    0.000    0.000    0.000 interpolate.py:1912(NdPPoly)
        1    0.000    0.000    0.000    0.000 interpolate.py:2345(RegularGridInterpolator)
        1    0.000    0.000    0.000    0.000 interpolate.py:2731(_ppform)
        1    0.000    0.000    0.000    0.000 interpolate.py:332(interp1d)
        1    0.000    0.000    0.000    0.000 interpolate.py:724(_PPolyBase)
        1    0.000    0.000    0.000    0.000 interpolate.py:89(interp2d)
        1    0.001    0.001    0.001    0.001 interpolate.py:949(PPoly)
        1    0.000    0.000    0.007    0.007 interpolation.py:31(<module>)
